tarih                     text 
03.01.2023      "Renklerin Beynimizi ve Vücudumuzu Nasıl Etkilediği Araştırıldı İnsanların renklerden etkilendiği yüzyıllardan beri bilinen bir olgu.Ancak renklerin görsel olmayan etkilerinin net olarak keşfedilmesi süreci son 15 yıla dayanıyor. Tıpkı kulağın denge ve duyma işlevinin bulunması gibi gözün de iki işlev gerçekleştirdiği artık biliniyor. Gözün arka bölümündeki retinada bulunan koniler olarak bilinen ışığa duyarlı hücreler görülen herhangi bir görselle ilgili görsel korteks olarak bilinen alana elektrokimyasal sinyal göndermektedir.Bununla birlikte, şimdi, bazı retinal ganglion hücrelerinin, görsel imgeler oluşturmada rol oynamayan hipotalamus adı verilen merkezi bir beyin bölgesine sinyaller göndererek ışığa tepki verdiğini biliyoruz. Hipotalamus sıcaklık, uyku, açlık ve sirkadiyen ritimleri de dahil olmak üzere vücudun kendi kendini düzenlemesiyle ilgili pek çok yanını kontrol eden bir dizi hormonun salgılanmasından sorumlu olan önemli bir beyin bölümüdür. Sabaha karşı ışığa maruz kalındığında ve özellikle mavi ve yeşil ışık insanı uyandıran kortizol hormonunun serbest kalmasını sağlar ve melotoninin bırakılmasını engeller. Güneş ışınlarındaki mavi miktarının azaldığı akşam saatlerinde ise melotonin kan dolaşımına salınır ve insanda uyku durumu oluşur.Göz ve hipotalamus arasında görüntü oluşturmayan retina hücreleri, kısa dalga boyları olan mavi ve yeşile karşı seçici bir özellik sergilemektedir. Bunun anlamı ise renk ve ışığın ruh halini, uyanıklığı, dürtüselliği, kalp atış hızını etkileyebileceği, ancak birkaçının belirtilmesi için kurulmuş bir fizyolojik mekanizmanın olduğu gerçeğidir. Bunu örneklemek gerekirse normal uyuma zamanından birkaç saat önce parlak, kısa dalga boyu bulunan bir ışığa maruz kalınması halinde uyanıklığın artabileceği ve bunun sonrasında uyku kalitesini etkileyeceği tespit edilmiştir. Bilgisayarların ve tabletlerin akşam saatlerinde kullanımının uyku kalitesini etkileyebileceğine ilişkin çeşitli iddialar bulunuyor. Çünkü bu cihazlar melotonin salınımını engelleyen kısa dalga boylarını önemli miktarda içeriyor.Leeds Üniversitesinde Deneyim Tasarımı araştırma grubu tarafından kısa bir süre önce yapılan bazı çalışmalarda kırmızı rengin kalp atış hızını arttırdığı tespit edildi. Kırmızı ışık kalp atış hızını arttırırken, mavi ışık bu hızı düşürüyor. Etki küçük ama bu konuda 2015 yılında yayınlanan bir raporu doğrulaması açısından önemli. 2009’da intiharı azaltmak için Tokyo’nun Yamanote demiryolu hattı üzerindeki platformların sonuna mavi ışıklar yerleştirildi. Bu uygulama başarı gösterdi ve intiharlarda %74 oranında bir düşüş sağlandı. LED teknolojisindeki ilerlemeler sonucu artan renkli aydınlatma kullanımı bu alandaki titiz araştırmalar yapma gereksinimini artırdı."

04.01.2023       "Ağrıyı Ölçmenin Yeni Yolları: Ağrının Yoğunluğunu Öğrenebilir Miyiz? Bir yerimiz ağrıdığında refleks olarak bağırırız ve bağırdıkça acımızın daha çabuk dineceğini düşünüyor olabiliriz. Ayak parmağımızı yere vurduktan sonra bir Ah! bile ızdırabımızı yatıştırır gibi görünür. Peki bağırma ile ağrının şiddeti arasında matematiksel düzlemde nasıl bir ilişki vardır? Daha doğrusu, ağrınızın şiddetine puan verebilir misiniz? Acıyı Puanlamak Çoğu zaman, ağrıya neden olan gerek fiziksel gerek duygusal karmaşıklığın ve ağrı yoğunluğunun derecelendirmesi yapılır. Acılar matematikselleştirilerek tek bir rakama sıkıştırmaya çalışılır. Kanadadaki McGill Üniversitesi Fizyoloji Departmanı’ndan Jeffrey Mogil, bu durumun can sıkıcı olduğunu belirtiyor, çünkü ağrıyı 0 (hiç) ile 10 (akla gelebilecek en kötü) arasında derecelendirmek yanlıştır. Acı, doğası gereği özneldir. Bu öznellikten kurtulabilmek için niteliksel bir his testi alternatif olarak uygulanabilir. Test şunları kapsayabilir: Bireye bir uyaranla acı uygulanır, sonrasında bireye çeşitli sorular sorulabilir. Bireyden; acıyı ne zaman hissetmeye başladığı, ne zaman rahatsız hissettiği ve uyaranın ne zaman durması gerektiğini belirtmesine yönelik soruların cevapları aranabilir. Profesör Mogil, bireyin ağrısını elde edilen ortalama ağrıyla karşılaştırmasına izin verdiğini, ancak kişinin o anda yaşadığı acı hakkında çok az şey söylediğini açıklamıştır. Bir diğer seçenek ise 1975’ten beri kullanımda olan, değerlendirme yöntemi McGill Ağrı Soru Formu’dur. Yakıcı, sinir bozucu ve kör ağrı gibi yetmiş sekiz farklı tanımlayıcı öneren bir ankettir. Hasta birey, herbiri bir puan değerinde olan niteleyici bu kelimeler arasından durumunu anlattığını düşündüğü kelimeleri seçer. Bireyden aynı zamanda, vücudunun hangi bölgesinde bu ağrıyı hissettiği ve ağrının yoğunluk oranı hakkında da bilgi vermesi istenir. Ancak bu yöntemde de ağrının direkt olarak bir ölçümü yapılmamaktadır. Teknoloji Bize Bu Alanda Yardımcı Olabilir Mi? MIT’den bazı araştırmacıların katıldığı çalışmada, taşınabilir bir nörogörüntüleme cihazı aracılığıyla beyin aktivitesini analiz ederek hastanın ağrı seviyesini ölçen bir sistem geliştirdiler. Sistem, bilinçsiz ve iletişim kuramayan hastalarda doktorların ağrıyı teşhis etmesine ve o hastaları daha rahat bir şekilde tedavi etmesine yardımcı olabilir. Bu da ameliyattan sonra meydana gelebilecek kronik ağrı risklerini azaltabilir. Çalışmada, fonksiyonel yakın-kızılötesi spektroskopi (fNIRS) adı verilen bir nörogörüntüleme tekniğinden yararlandılar. Hastanın kafasında farklı konumlara yerleştirilen sensörlerin oksijenli hemoglobin konsantrasyonlarını ölçerek nöron aktiviteleri ölçüldü. Yalnızca birkaç fNIRS sensörü kullanarak ağrıyı işlemede önemli bir rol oynayan prefrontal korteksteki aktivite ölçülebilir. Araştırmacılar, ölçülen beyin sinyallerini makine öğrenmesi yöntemi aracılığıyla işleyerek ağrı tepkileriyle ilişkili olan oksijenli hemoglobin seviyeleri modellerini tespit edebilen kişiselleştirilmiş modeller geliştirdiler. Sensörler doğru bölgelerde olduğunda, bu modeller bir hastanın ağrı yaşayıp yaşamadığını yaklaşık %87 oranında doğru tespit edebiliyor.Ne Tür Sinyaller Elde Edildi? Yakın-kızılötesi ışığın farklı dalga boyları kafatasından geçerek beyne ulaşır. Bir hasta incindiğinde, beynin ağrıyla ilişkili bölgelerinde oksijenli hemoglobinde keskin bir artış ve oksijensiz hemoglobinde azalma görülür. Oksijenli ve oksijensiz hemoglobin, dalga boylarını farklı şekilde emer bu da kaydedilen sinyallerde hafif farklılıklar ortaya koyar. Kızılötesi sinyaller sensörlere iletildiğinde, beynin farklı bölgelerinde bahsedilen iki farklı hemoglobin tipinin ne kadar bulunduğunu hesaplamak için kullanılır. Ancak geleneksel fNIRS sistemlerinde, sensörler hastanın kafasının her bölgesine yerleştirilir. Bu sistemin kurulması yatış pozisyonundaki hastalar için kolay olmayabilir. Ayrıca, sistem ameliyat olan hastalar için de pek mümkün değildir. Bu nedenle, bu çalışmada fNIRS sistemi yalnızca prefrontal korteksten gelen sinyalleri spesifik olarak ölçmek için uyarlanmıştır. Böylece sensörlerin yalnızca alın bölgesine yerleştirmesi yeterli olmuştur. Sonuç olarak, hastaların ağrı seviyesi niceliksel olarak belirlenebilir."

04.01.2023       "İspanyada yere atılan izmaritlerin temizlik faturası sigara şirketlerine kesilecek İspanya hükümeti yeni çevre düzenlemeleri kapsamında, yere atılan izmaritleri temizlemek için yapılan harcamaların sigara şirketleri tarafından ödenmesine karar verdi. Çevreyi kirletenleri meydana getirdikleri kirliliği temizlemeye mecbur kılan Avrupa Birliği kanununa uygun olarak hazırlanan bir yasa çerçevesinde İspanya artık izmaritleri temizlemenin faturasını sigara şirketlerine ödetecek. Cuma günü yürürlüğe girecek olan yasayla, çevre kirliliğinin ve israfın azaltılması, geridönüşümün arttırılması hedefleniyor. Paket yasada tek kullanımlık plastik çatal, bıçak, tabak, pipet ve bardakların yanı sıra kulak pamukları ve gıda ambalajlarının kullanımının azaltılması öngörülüyor. Buna göre, sigara üreticisi firmalar izmaritlerin yere atılmaması gerektiği konusunda halkın eğitilmesinden de sorumlu olacak. İzmaritlerin temizliği ve temizlik işleminin maliyetinin ne kadar olacağı henüz netlik kazanmış değil."

02.01.2023       "Hırvatistan, ABnin Schengen ve Euro bölgelerine dahil oldu Avrupa Birliğinin (AB) Hırvatistan’ı Schengen serbest dolaşım bölgesine alma kararı 1 Ocakta yürürlüğe girdi. Bununla birlikte Euro Bölgesine dahil olan ülke, yerel para birimi kunayı bırakıp euroya geçti. Hırvatistan-Slovenya sınırında düzenlenen törende konuşan Avrupa Komisyonu Başkanı Ursula von der Leyen, ABnin en genç üyesi ülkenin iki devasa başarıya imza attığını söyledi ve 1 Ocakı tarih kitaplarına girecek bir gün olarak nitelendirdi. Hırvatistan Başbakanı Andrej Plenkovic de iki tarihi değişiklikle hem stratejik hem siyasi hedeflerini gerçekleştirdiklerini söyledi. Plenkovic, Schengen üyeliğinin Bir turizm ülkesi olarak Hırvatistan için çok anlamlı olduğunu ve euro bölgesine katılmanın bütün ziyaretçilere farklı bir mesaj vereceğini söyledi.Hırvatistanın Schengen bölgesine geçişinin turizm endüstrisini daha da canlandırması bekleniyor. Her yıl milyonlarca turisti ağırlayan ülke GSMHsının yüzde 20sini turizm gelirlerinden sağlıyor. Hırvatistan, 400 milyon kişinin serbest dolaşımını sağlayan Schengen bölgesine kabul edilen 27inci ülke oldu. Hırvatistanın 2013te Avrupa Birliğine üye olmasıyla birlikte Euro Bölgesine katılma isteği de kamuoyuna açıklanmıştı. Ülkenin ulusalcı partisi kuna para biriminin kullanılmasını istiyordu ancak anayasa mahkemesi bu talebi reddetti. Ülkede euro zaten yaygın kullanılıyor. Örneğin ev fiyatları euro ile belirleniyor ve bankalardaki mevduatların büyük bir bölümünü de euro hesaplaı oluşturuyor. Uzmanlara göre euroya geçiş Hırvatistanın ekonomisini küresel enflasyona karşı koruyabilir.1 Ocak 1999da piyasaya sunulan euro, 1 Ocak 2002de 12 AB üyesi ülkeden 300 milyon kişinin resmi para birimi haline geldi. Hırvatistanın katılımıyla euro bölgesindeki ülke sayısı 20ye ulaştı."

2.01.2023       "New Yorkta insan cesetleri gübreye dönüştürülebilecek ABDde New York eyaleti, insan cesetlerinin gübreye dönüştürülebilmesine onay verdi. Böylece isteyenlerin, öldükten sonra cesetlerini toprağa dönüştürmesi mümkün olacak. Bu yöntem, tabutla gömülme ve yakılmaya göre daha çevreci olarak görülüyor.2019’da Washington buna izin veren ilk ABD eyaleti olmuştu. Gübreleştirme uygulaması, cesetlerin bir konteynır içinde odun yongası, kaba yonca ve çim ile birlikte yaklaşık bir ay tutulmasıyla yapılıyor. Cesetleri gübreye çeviren şey ise mikropların faaliyetleri oluyor. Cesetler gübreleştikten sonra herhangi bir bulaşım olmaması için ısıtılıyor ve ortaya çıkan toprak, ölünün yakınlarına veriliyor. ABD merkezli Recompose şirketi, bu hizmetin tabutla gömülme veya yakılmaya göre yaklaşık 1 ton daha az karbon açığa çıkardığını aktarıyor. Gübreleştirme taraftarları, pek çok kentte mezarlık sıkıntısının yaşandığını ve bu yöntemin bu soruna da çözüm olacağını savunuyor. Öte yandan bu toprağın etik bir sorun yarattığını düşünenler de var. New York’taki Katolik piskoposların buna karşı çıktığı, insan cesetlerinin evsel atık gibi değerlendirilmesinin doğru olmadığı aktarılıyor. Bu sürecin yaklaşık 7 bin dolarlık masrafını çok bulanlar da var. Recompose ise 2021’de ortalama gömülme ücretinin 7 bin 848, yakılma ücretinin de 6 bin 971 olduğu göz önünde tutulunca bunun yüksek bir hizmet olmadığını söylüyor."

03.01.2022    "Nakit kullanımı azalan Danimarkada geçen yıl ilk kez hiç banka soygunu yaşanmadı Nakit para kullanımı azalan Danimarkada ilk defa 2022 yılında hiç banka soygunu yaşanmadı. Nakit talebinin azalması sonucu bir çok banka şubesi maliyetleri düşürmek için nakit hizmetlerine son verdi. Bu nedenle artık banka hırsızları için şubelere girip zor kullanarak para çalmaya çalışmanın bir anlamı kalmadı. Ülkenin en büyük bankalar birliği Finance Denmark verilerine göre, 2021 yılında da sadece 1 banka soygunu yaşanmıştı. Bundan 20 yıl önce Kuzey Avrupa ülkesinde 222 banka soygunu meydana gelmişti. Merkez bankası verilerine göre Danimarkalılar harcamalarında giderek daha fazla kredi kartı ve akıllı telefon uygulamalarını kullanmaya başladı ve son altı yılda bankalardan nakit çekimi yaklaşık dörtte üç oranında azaldı. Finance Denmarka göre ülke genelinde sadece 20 banka şubesinde nakit rezervi bulunuyor. Öte yandan şubelerde nakit para tutulmaması nedeniyle soyguncular bankomatları hedef almaya başladı. 2016 yılında 18 soygunla zirveye ulaşan bankomat soygunları da teknik güvenlik ve gözetleme önlemlerinin artırılması ile sıfıra indi."

02.01.2023     "Mardinde minibüs devrildi: En az 6 ölü, 5 yaralı Mardinde minibüsün devrilmesi sonucu ilk belirlemelere göre 6 kişi hayatını kaybetti, 5 kişi yaralandı. Alınan bilgiye göre, sürücüsü ve plakası henüz belirlenemeyen minibüs, Midyat-Ömerli kara yolunda şarampole devrildi. İlk belirlemelere göre araçta bulunan 6 kişi yaşamını yitirdi, 5 kişi yaralandı. Haber verilmesi üzerine bölgeye jandarma ve sağlık ekipleri sevk edildi.Yaralılardan 3ü Midyata, 2si de Mardindeki hastanelere kaldırıldı."

02.01.2023 "Meksikada saldırganlar zırhlı araçlarla cezaevini bastı: En az 14 ölü; 27 mahkum kaçtı Meksikada bir hapishanede çıkan isyan ve çatışmada 10u gardiyan 14 kişi öldü. Chihuahua eyaletine bağlı Juarez Cezaevine bağlı 3 numaralı Devlet Sosyal Yeniden Bütünleştirme Merkezinde isyan çıktı. Chihuahua eyalet savcılığından yapılan açıklamada, sabah saat 7 civarında zırhlı araçların cezaevine geldiği ve silahlı kişilerin gardiyanlara ateş açtığı belirtildi. Ölenlerin yanı sıra 13 kişi yaralandı ve en az 24 mahkum kaçtı. Juarez Belediye Başkanı Cruz Perez Cuellar, çıkan isyanda aralarında gardiyan ve mahkumların olduğu 14 kişinin öldüğünü belirtti. Hayatını kaybedenlerden 10unun gardiyanlardan oluştuğu isyanın ise mahkumların kaçma girişiminden kaynaklandığı değerlendiriliyor. Chihuahua Savcılığı, cezaevindeki durumun kontrol altına alındığını ve olayla ilgili 5 kişinin gözaltına alındığını belirtti."

03.01.2023    "Ay, yıl boyunca ayın ortalama 25 günü gün ışığında görülebilir. Bir aylık periyodun kalan beş günü ise Ayın Yeni Ay ve Dolunay evrelerine tekabül etmektedir. Ay, Yeni Ay evresinde Güneşe yaklaştığı için görülememekte; Dolunay evresinde ise günbatımında doğması ve gündoğumunda batması sebebiyle yalnızca geceleri görülebilmektedir. Ay, günde 12 saat boyunca ufuk çizgisinin üzerinde bulunabilir; ancak bu 12 saat, her zaman gündüz saatlerine denk gelmeyebilir. Örneğin orta enlemlerde, günlerin kısaldığı kış aylarında, Ayın görülebileceği zaman da doğal olarak kısalmaktadır. Guinana göre, Ayın gün ışığında en net görülebildiği zaman, Ayın İlk Dördün (Yeni Aydan bir hafta sonra) evresi ve Üçüncü Dördün (Dolunaydan bir hafta sonra) evresidir. Ay, İlk Dördünde, öğleden sonra, doğu tarafında kalan gökyüzünde yükselirken görülebilir. Üçüncü Dördünde ise sabah saatlerinde batı gökyüzünde batarken görülebilir. Guinan bu evrelerin, Ayın gökyüzünde Güneşle birlikte günde ortalama beş ila altı saat boyunca görülebilmektedir. Bununla beraber Ayın görünürlüğünü etkileyen bir başka olgu da Dünyanın yansıttığı ışıktır."

27.12.2022   "Yozgat’ta Hititlere Ait Ritüelistik Bir Yapı Keşfedildi Yozgat’ta yer alan Uşaklı Höyük’te, buranın Hititlerin kutsal kenti olduğunu destekleyebilecek esrarengiz bir dairesel yapı keşfedildi. Uşaklı Höyük’te çalışan Türkiye ve İtalya’dan arkeologlar, Hitit döneminden kalma dairesel gizemli bir yapı ortaya çıkardı. Bulgu, önceki kazı sezonlarındaki diğer kanıtlarla birlikte, bölgenin gerçekten antik kutsal Zippalanda kenti olduğunu doğrulamaya yardımcı olabilir.Kazıları yöneten Pisa Üniversitesi’nden profesör Anacleto D’Agostino, bu dairesel yapının yorumlanmasının şu an için çok zor olduğunu ve çevresinde ne olduğu hakkında bir fikir edinmek için çalışmaların genişletilmesi gerekeceğini söylüyor."

27.12.2022     "İhtiyaçlar Değişti mi? Maslow’un İhtiyaçlar Hiyerarşisinin 21 Yüzyıl İçin Güncellenmiş Hali Şimdiye kadar bir psikoloji dersi almış herhangi biri, muhtemelen en azından Abraham Maslow’un ihtiyaçlar hiyerarşisi hakkında temel bir anlayışa sahiptir. 1943 yılında Abraham Maslow tarafından ortaya atılan ihtiyaçlar hiyerarşisi kapsamında, gereksinimlerin belirli bir düzen ve sıra içerisinde ele alınır. Maslow’un bu teorisi, eylemlerimizin temelden karmaşığa doğru ilerleyen belirli fizyolojik ve psikolojik ihtiyaçlar tarafından motive edildiğini belirtir. Yani bir insan piramidin tabanında yer alan yemek, uyku ve su gibi temel ihtiyaçlarını karşılamadan bir üst seviyeye geçemez. İnsanlar bu temel ihtiyaçlarını giderdikten sonra emniyet ve güvenlik ihtiyacına, ardından ait olma ve sevgi ihtiyacına, ardından da saygı ihtiyacına geçerler. Son olarak, tüm bu alt düzey ihtiyaçlar karşılandıktan sonra Maslow, insanların kendini gerçekleştirme olarak bilinen piramidin zirvesindeki ihtiyaca geçeceklerini bize söyler. Maslow’un ihtiyaçlar hiyerarşisi genellikle bir piramit olarak gösterilir. İhtiyaçlar piramidinin en alt basamaklarında en temel ihtiyaçlar, en üstte ise en karmaşık ihtiyaçlar yer alır.Maslow’un İhtiyaçlar Hiyerarşisi Günümüzde de Devam Ediyor mu? Aslına bakarsanız Maslow’un ihtiyaçlar hiyerarşisi destekleyen az sayıda araştırma yapılmıştır. Ancak yine de geniş çapta popüler olmuş ve kabul görmüştür. Ancak aynı zamanda da bir çok eleştiriye maruz kalmıştır. Sonucunda 2011’de yayınlanan bir çalışmada, Illinois Üniversitesi’nden araştırmacılar bu hiyerarşiyi test etmeye karar verdi. Sonucunda ihtiyaçların karşılanmasının mutlulukla ilişkili olduğunu gözlemlediler. Ancak bulgularının bazı yönleri Maslow’un teorisiyle tutarlı olsa da, bazı dikkate değer sapmalar da vardı. Bu sapmalar temelinde kendini gerçekleştirme aşaması ile ilgiliydi. Çünkü araştırmaya dahil olan farklı kültürlerden bir çok insan kendini gerçekleştirme ve sosyal ihtiyaçların, en temel ihtiyaçların birçoğu karşılanmadığında bile önemli olduğunu bildirmişti. Bunun üzerine de 7 basamaklı bir ihtiyaçlar hiyerarşisi ortaya çıktı.Maslow’un Güncellenen İhtiyaçlar Hiyerarşisi Bu yeni versiyonun alt dört seviyesi Maslow’unkine oldukça benzemektedir. Ancak önerilen yeni versiyonun üst seviyelerinde büyük değişiklikler vardır. Acil fizyolojik ihtiyaçlar bu piramidin de temelini oluşturur. Sonrasında korunma ve ait olma gelir. Bir üst basamakta saygı görme vardır. Bir üst basamak da ise ilginç bir biçimde bir eş edinme ve eşi elde tutma gelmektedir. En üst sırada ise artık kendini gerçekleştirme yer almaz. Bunun yerine bu önerilen piramit örneğinde ebeveynlik liderdir. Sonucunda insanın nihai amacı türünün devamını sağlamaktır. Bu nedenle, ebeveynlik her şeyden önemlidir.Elbette bu yeni versiyonun önerilmesi eski versiyonu tamamen geçersiz kılmadı. Ancak bu versiyonun ve aslına bakarsanız diğer bir çok araştırmanın kendini gerçekleştirme olarak adlandırılan seviyenin aslında o kadar da önemli olmadığı gerçeğini ortaya koydu. Kendini Gerçekleştirme İle ilgili Sorun Nedir? Maslow’un ihtiyaçlar hiyerarşisinin en tepesinde kendini gerçekleştirme yani kişinin tam potansiyelini gerçekleştirmesi yer alır. Kavram sadece belirsiz değildir. Aynı zamanda tamamen ulaşılamaz gibi de görünmektedir. Filozof Martin Heidegger’e göre genellikle bir kişinin otantik, özgün olması ile ilişkilendirilen kendini gerçekleştirme imkansızdır. Kendini gerçekleştirme, kişinin her şeyi anladığı, tüm potansiyelini şimdi ve sonsuza dek tam olarak gerçekleştirildi anlamına gelir. Şimdi gençliğinde çok başarılı olan bir sporcuyu düşünün. Büyüdüğünde ve bir biçimde kariyerli bittiğinde ona ne olacaktır? Hâlâ kendini gerçekleştirdiğinden bahsedebilir miyiz? Sonucunda değişim yaşamın ayrılmaz bir parçasıdır, bu nedenle kendini gerçekleştirme de şüphesiz değişikliğe tabidir. Heidegger’e göre çoğu insanın eylemlerine rehberlik eden şey, kendini gerçekleştirme yerine normlardır. Aslına bakarsanız çoğumuz gerçekten uyanır ve bu norm temelli rutinin dışında pek bir şey yapmadan 9’dan 5’e kadar işimize gideriz. Derinlerde bir yerde, toplumumuzun normlarından tamamen kaçamayacağımızı biliyoruz. Dolayısıyla kendimizi asla tam olarak gerçekleştiremeyeceğiz. Peki o zaman nasıl özgün olabiliriz? Heidegger’e göre cevap basit: gerçeklerle yüzleşmeyi reddetmeyi bırakın. Ona göre özgünlüğün ilk adımı, hayatınızın gerçeklerini olduğu gibi kabul etmektir. Heidegger’e göre, gerçekliği kabullenmek size bir rahatlama ve hayatınızın gidişatı hakkında kararlılık duygusu verebilir. Bu da aslında potansiyellerinizi yansıtmak için bir fırsattır. Kısacası belki de Maslow’u boşverip yaşantımızın akışını kabul etmek en doğrusudur."
